Sex,Age,Breed,Number,Accommodation,Area,Ext,Obs,Shy,Calm,Afraid,Clever,Vigilant,Persevering,Affectionate,Friendly,Lonely,Brutal,Dominant,Aggressive,Impulsive,Predictable,Distracted,Abundance,PredBird,PredMamm,length,origin,min_life_expectancy,max_life_expectancy,min_weight,max_weight,family_friendly,shedding,general_health,playfulness,children_friendly,grooming,intelligence,other_pets_friendly
1,6,40,2,3,0,1,1,2,5,1,2,1,3,5,5,1,1,1,1,2,5,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,2,2,1,1,1,1,2,1,4,4,5,3,3,1,3,1,2,3,3,5,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,1,0,1,1,4,4,2,3,3,3,1,2,4,3,3,2,4,2,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,0,1,1,1,2,2,3,5,5,5,3,4,3,4,5,2,4,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,5,0,1,1,1,4,4,1,5,5,5,5,3,1,1,1,1,1,5,2,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,0,1,1,1,2,2,1,4,4,3,4,4,2,1,1,1,1,1,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,2,1,1,4,4,3,4,4,4,4,2,4,3,4,3,3,4,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,0,1,1,1,4,2,5,5,5,5,5,4,1,2,3,2,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,0,1,1,5,4,3,2,5,1,5,4,3,1,2,2,1,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,11,40,1,0,0,1,1,4,4,2,4,4,4,4,2,2,2,4,4,2,3,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,2,2,1,1,1,5,3,4,4,4,5,5,2,2,3,3,2,2,4,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,4,3,2,1,1,2,3,2,4,4,4,5,5,1,3,2,3,4,4,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,0,1,1,1,4,4,3,4,4,4,3,2,1,2,2,3,3,2,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,1,1,0,1,1,1,1,3,3,1,3,3,2,1,3,2,2,3,2,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,1,1,0,1,1,1,5,5,5,5,5,5,2,3,1,1,3,3,5,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,1,0,1,1,1,1,4,5,4,5,5,4,1,4,4,2,3,2,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,4,1,0,1,1,3,4,1,5,5,5,5,1,1,1,1,1,1,5,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,0,2,1,1,2,4,2,4,4,4,5,5,1,1,2,1,2,4,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,5,3,1,1,1,1,2,1,5,3,4,5,5,1,1,1,1,1,3,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,0,2,1,1,3,2,2,4,2,2,4,4,2,3,4,2,4,2,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,2,1,1,2,5,1,4,2,3,5,4,2,1,1,1,1,5,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,2,1,1,1,4,1,2,4,5,5,5,1,1,1,1,1,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,3,2,1,1,4,2,1,5,5,5,3,1,4,4,5,1,3,5,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,1,3,1,1,1,1,2,1,3,2,3,3,3,2,3,3,2,3,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,1,0,1,1,1,2,1,4,4,4,4,4,2,4,2,1,4,3,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,1,0,1,1,2,2,1,5,3,4,5,5,2,3,5,3,3,3,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,1,0,1,1,1,2,2,5,2,3,5,5,1,2,2,1,3,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,1,0,2,1,1,4,4,3,4,4,5,4,3,4,3,2,3,3,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,0,1,1,1,2,4,2,5,4,3,5,4,1,2,4,2,3,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,1,0,1,1,1,4,1,5,4,5,5,5,2,3,4,2,2,5,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,0,0,1,1,1,1,1,3,1,1,5,5,3,1,1,1,1,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,2,3,1,2,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,0,1,1,1,2,3,5,5,5,4,5,1,4,5,2,5,4,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,1,0,1,1,2,5,2,5,3,4,5,5,3,3,1,1,1,3,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,0,0,1,1,4,4,3,5,5,4,5,4,3,1,3,3,1,3,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,1,0,1,1,1,4,1,5,3,5,4,5,1,1,1,1,1,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,5,1,0,1,1,1,4,1,4,4,5,4,5,4,1,1,1,3,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,2,1,1,1,5,2,3,3,4,5,5,2,2,2,1,1,5,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,3,1,1,1,5,5,5,5,5,3,5,3,4,1,1,4,1,1,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,3,1,1,1,1,2,1,4,5,5,3,2,1,3,1,1,4,2,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,1,2,2,1,1,2,3,3,3,2,3,4,3,3,3,1,1,1,4,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,1,1,1,1,1,2,4,4,3,4,4,1,1,3,1,1,3,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,1,0,1,1,4,2,4,4,4,3,3,3,4,2,2,2,3,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,0,2,1,1,2,4,2,2,4,3,4,4,1,1,1,1,2,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,1,0,1,1,1,5,1,5,5,5,4,4,2,1,4,4,4,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,0,2,1,1,4,4,3,3,4,4,3,4,2,1,1,1,1,3,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,0,1,1,1,1,4,1,4,4,3,4,5,2,4,4,1,1,4,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,2,1,1,4,3,3,4,4,1,4,1,4,3,4,3,3,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,3,1,1,1,3,4,2,5,4,5,4,4,2,3,4,4,2,3,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,0,1,1,4,2,4,4,5,4,5,4,1,2,2,2,4,4,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,5,0,0,1,1,1,4,1,5,4,4,5,5,1,1,1,1,1,1,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,0,1,1,4,5,1,1,5,4,5,2,4,4,4,1,3,5,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,1,1,1,2,4,3,4,4,3,5,5,2,2,2,1,3,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,3,1,1,1,4,4,2,5,5,5,5,2,2,1,4,2,2,4,2,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,3,1,1,1,3,5,2,4,5,3,3,3,2,1,3,1,1,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,2,0,2,1,1,4,3,2,5,5,5,5,4,1,1,3,2,4,3,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,1,1,1,1,1,4,3,1,4,5,5,5,5,1,2,1,1,2,4,4,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,2,1,1,1,5,1,5,4,3,5,5,1,1,1,1,1,3,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,11,40,5,1,2,1,1,3,4,1,4,4,4,5,4,4,3,4,3,3,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,1,2,1,1,4,5,4,4,4,4,4,3,4,2,2,2,2,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,1,1,1,1,4,5,2,4,5,4,4,3,2,1,2,1,1,4,4,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,4,2,2,1,1,2,2,2,5,2,4,5,5,1,2,4,2,4,4,4,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,2,0,0,1,1,1,2,1,5,3,5,5,5,1,3,3,1,2,3,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,2,1,1,1,2,1,4,4,5,3,3,4,1,3,3,2,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,1,1,1,1,1,2,1,4,4,5,5,5,3,1,1,1,1,1,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,3,0,2,1,1,1,2,1,5,3,5,5,3,3,2,5,1,3,5,5,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,3,1,1,1,1,1,4,4,4,5,4,2,3,5,5,4,4,4,3,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,1,1,1,1,2,1,4,4,4,5,4,2,2,4,2,1,3,1,2,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,0,0,1,1,4,4,2,3,4,4,4,4,2,3,2,2,2,3,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,2,1,1,1,1,3,1,1,4,3,4,2,3,1,2,4,1,2,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,0,2,1,1,5,4,3,5,5,4,2,1,4,3,3,3,2,2,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,4,3,1,1,1,3,4,1,4,4,3,4,2,4,3,3,1,3,3,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,0,1,1,1,3,2,4,5,3,5,5,1,1,3,3,5,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,2,0,1,1,1,1,1,1,2,1,1,1,2,1,4,3,1,1,3,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,0,1,1,3,5,3,2,5,1,3,4,3,2,5,2,4,2,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,0,1,1,1,2,1,4,2,4,2,5,4,1,1,1,1,2,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,4,3,1,1,1,1,4,1,4,5,4,5,4,3,3,4,1,4,4,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,1,1,1,4,4,1,5,4,2,5,4,1,4,4,3,4,3,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,3,0,1,1,1,2,1,5,5,5,5,5,1,1,4,1,1,1,1,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,1,0,1,1,1,3,3,5,5,5,5,4,1,2,4,3,3,3,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,2,0,2,1,1,2,2,3,4,3,4,3,4,3,4,4,4,4,4,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,11,40,2,3,1,1,1,1,4,1,5,4,4,5,3,4,1,3,1,1,4,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,1,1,1,2,3,2,5,4,5,4,4,2,1,3,1,4,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,4,0,1,1,1,1,4,1,5,5,5,5,4,1,1,1,1,1,4,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,2,0,1,1,2,2,3,3,2,5,4,5,4,4,3,3,4,5,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,1,1,2,1,1,1,2,1,1,2,2,2,3,1,1,3,1,1,2,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,3,0,1,1,2,5,1,5,5,5,5,5,1,4,1,1,1,4,1,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,2,1,1,1,3,3,5,5,5,3,5,4,1,4,5,1,4,4,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,4,3,1,1,1,4,5,1,4,4,1,5,1,3,1,1,1,1,5,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,0,1,1,1,1,4,1,5,5,4,5,5,2,2,1,1,1,3,1,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,1,2,2,1,1,2,3,3,4,4,5,5,5,1,1,2,2,2,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,0,1,1,1,1,4,1,5,3,4,5,4,1,2,3,1,2,3,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,0,1,1,1,1,4,2,4,3,4,3,4,2,1,1,1,1,3,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,3,2,1,1,1,5,2,5,4,5,5,4,3,1,3,2,2,3,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,0,0,1,1,1,4,1,5,5,5,5,5,4,1,2,3,2,2,2,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,2,1,1,2,4,2,4,3,2,5,4,1,2,2,2,1,2,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,2,3,2,1,1,1,4,2,5,4,4,4,2,2,2,4,4,2,2,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,5,1,0,1,1,1,3,4,5,3,5,4,4,3,5,2,4,4,3,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,2,1,1,1,2,5,2,4,3,4,4,3,2,1,2,2,1,3,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,0,1,1,1,1,5,3,4,4,4,4,3,1,2,5,3,2,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,1,1,1,1,4,1,5,4,4,4,4,2,1,3,2,2,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,3,1,1,1,2,2,2,5,3,4,5,3,3,2,3,2,3,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,3,0,0,1,1,2,2,1,2,1,2,2,3,1,2,2,1,1,2,1,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,2,3,1,1,1,1,5,1,5,4,4,4,4,1,1,1,1,1,3,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,1,1,1,2,2,2,1,1,1,1,2,3,3,3,3,2,3,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,3,0,2,1,1,5,4,1,5,5,4,5,2,2,1,1,1,1,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,3,2,1,1,1,5,3,5,5,5,4,3,3,1,4,1,2,4,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,1,0,1,1,1,1,3,5,5,5,5,1,2,1,2,1,1,5,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,3,1,1,1,3,4,3,5,5,5,5,4,2,2,2,4,4,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,0,0,1,1,2,4,2,3,3,4,5,4,1,1,1,1,1,5,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,0,2,1,1,1,4,1,5,5,5,4,3,4,2,4,1,2,4,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,2,1,1,3,5,2,5,5,4,5,3,4,1,2,1,3,3,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,2,1,1,1,4,5,3,4,4,3,4,2,1,1,1,3,2,4,5,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,4,0,2,1,1,1,4,2,5,4,4,5,5,2,1,2,2,3,4,4,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,0,2,1,1,3,4,2,4,3,3,5,4,1,2,2,2,2,4,3,1,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,2,0,1,1,5,3,1,5,5,5,5,4,3,3,3,3,2,4,3,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,2,2,1,1,1,1,4,1,5,5,5,5,3,5,1,2,1,3,5,3,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,0,1,1,1,3,2,5,5,5,3,2,3,3,3,1,2,3,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,0,2,1,1,3,5,1,5,5,5,4,3,4,1,5,3,2,4,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,2,3,2,1,1,1,2,4,5,5,5,5,5,2,1,1,1,1,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,1,0,2,1,1,2,4,2,5,5,5,5,5,1,1,2,1,2,4,1,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,0,1,1,1,1,4,3,5,5,5,5,2,3,1,4,4,3,4,3,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,0,0,1,1,1,4,4,4,3,3,5,2,4,4,4,4,4,2,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,2,0,2,1,1,1,1,2,5,3,5,3,5,3,5,4,1,5,5,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,2,1,2,1,1,3,4,4,5,5,5,4,2,4,2,3,2,4,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,1,0,1,1,1,5,5,5,5,5,5,2,1,1,4,5,1,1,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,5,1,0,1,1,1,3,1,5,4,4,5,3,2,1,5,1,4,2,2,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,0,2,1,1,4,4,4,4,4,4,2,4,4,2,2,2,2,4,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,2,2,1,1,1,1,2,1,5,5,5,5,4,1,4,2,1,3,4,5,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,0,1,1,4,4,1,5,5,5,4,3,2,1,3,1,3,4,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,1,0,1,1,1,1,1,5,5,4,5,5,1,1,4,1,4,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,4,1,2,1,1,4,4,2,3,5,5,4,1,2,2,2,2,3,2,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,2,1,1,1,3,1,5,5,5,5,5,1,1,5,1,1,5,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,1,0,1,1,1,4,1,4,5,4,5,5,1,1,2,2,1,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,0,1,1,4,4,1,4,4,4,5,4,1,2,1,1,2,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,0,1,1,2,5,3,4,5,4,5,5,1,5,3,2,1,2,4,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,4,1,0,1,1,4,4,2,5,5,4,3,3,5,1,5,4,3,3,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,2,1,1,1,1,2,1,5,4,4,5,5,1,1,2,1,1,5,3,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,1,1,1,1,1,3,2,4,5,5,4,4,5,4,3,5,4,4,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,3,2,1,1,1,4,1,3,4,3,3,5,4,2,5,1,3,3,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,5,0,1,1,1,2,4,1,4,5,5,4,4,1,1,1,1,1,5,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,3,0,2,1,1,1,1,1,4,3,5,4,4,1,1,2,1,3,2,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,3,0,1,1,1,4,2,4,4,4,4,4,4,1,3,4,1,4,1,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,0,1,1,4,2,4,3,4,4,5,4,2,2,5,2,4,4,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,11,40,5,1,0,1,1,1,3,1,3,1,3,3,3,1,1,3,1,2,2,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,1,3,1,1,1,2,5,1,5,4,5,5,4,4,1,1,1,1,4,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,3,1,0,1,1,4,2,1,5,4,5,4,4,1,4,3,2,3,4,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,3,1,0,1,1,4,5,3,4,4,2,4,4,2,1,1,3,1,4,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,3,1,0,1,1,1,5,1,4,4,5,3,4,1,3,1,1,5,1,5,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,0,1,1,3,4,3,4,3,5,5,2,1,1,1,1,1,3,1,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,5,1,0,1,1,1,4,1,4,3,3,5,3,3,2,2,2,2,4,4,0,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,1,0,2,1,1,1,4,1,5,5,4,5,5,2,1,3,3,3,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,0,1,1,1,3,3,2,3,3,3,2,3,2,1,1,1,1,1,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,1,0,1,1,1,4,2,5,4,5,5,5,1,1,1,1,4,5,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,11,40,1,3,1,1,1,1,5,1,4,4,4,5,5,1,1,1,1,1,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,2,40,1,1,0,1,1,1,3,1,4,4,4,4,4,1,1,2,1,1,3,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,0,1,1,3,4,1,5,5,5,4,1,3,5,5,4,4,4,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,3,1,0,1,1,1,2,1,5,5,5,5,5,3,1,1,1,2,5,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,0,40,4,1,0,1,1,1,2,1,5,5,5,5,4,1,2,2,1,4,4,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,1,1,1,3,4,1,4,3,3,3,4,3,1,3,1,3,3,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,3,1,2,1,1,1,4,1,3,4,4,4,4,1,3,3,4,4,3,4,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,6,40,2,1,1,1,1,2,4,2,5,3,4,5,4,2,1,4,3,3,3,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,2,1,1,1,1,2,4,2,5,4,4,5,4,2,1,3,2,3,3,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,2,40,4,0,2,1,1,4,3,2,5,5,4,4,2,3,1,1,1,1,2,1,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,6,40,5,1,2,1,1,1,2,1,3,3,3,3,3,3,1,1,1,1,3,3,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
1,0,40,3,1,0,1,1,2,2,1,2,2,2,2,1,2,1,2,1,2,2,2,3,1,1,14,10,11,15,6,10,4,4,3,4,4,3,5,4
0,4,41,3,1,1,1,1,2,3,2,4,4,4,4,4,2,2,3,2,2,3,3,2,1,1,15,24,9,15,9,18,3,4,3,4,5,4,4,5
0,4,42,3,1,1,1,1,2,3,2,4,4,4,4,4,2,2,3,2,2,3,3,2,1,1,16,25,8,14,8,12,4,3,3,3,2,3,4,2
0,5,43,2,1,1,1,1,3,4,2,4,4,4,4,3,3,2,3,3,3,3,3,2,1,1,1,0,15,18,8,10,4,2,3,4,4,5,4,4
0,0,44,2,1,0,1,1,2,2,1,4,4,4,4,4,3,2,4,2,4,4,4,3,1,1,7,7,13,17,8,11,4,3,3,4,3,4,4,3
1,6,44,1,2,1,1,1,1,2,3,4,3,4,4,4,1,1,1,3,1,1,1,0,1,1,7,7,13,17,8,11,4,3,3,4,3,4,4,3
